s,p,o
http://edukb.org/knowledge/0.1/instance/physics#heiti-3f74d91a7518ba9ba1f0acd241d57886,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#bolierxiangxing-6065e8ec286f9cbdc02d4a6de6635d00
http://edukb.org/knowledge/0.1/instance/physics#jingdianbo-71dd42c190a6d35ef0089d7d3389a839,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#bolierxiangxing-6065e8ec286f9cbdc02d4a6de6635d00
http://edukb.org/knowledge/0.1/instance/physics#jingdianlizi-a88256deed283e509c45573c4da129de,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#bolierxiangxing-6065e8ec286f9cbdc02d4a6de6635d00
http://edukb.org/knowledge/0.1/instance/physics#kangpudunxiaoying-601f21ae3c221cb1e02452725342fcd1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#bolierxiangxing-6065e8ec286f9cbdc02d4a6de6635d00
http://edukb.org/knowledge/0.1/instance/physics#nengliangliangzihua-76a17879417d10ab9e6d41bc0e5fab08,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#bolierxiangxing-6065e8ec286f9cbdc02d4a6de6635d00
http://edukb.org/knowledge/0.1/instance/physics#nengliangzi-8ea9ecdcf15f3a1e6b1181aea45fc134,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#bolierxiangxing-6065e8ec286f9cbdc02d4a6de6635d00
http://edukb.org/knowledge/0.1/instance/physics#refushe-20c67f94a6f9d398fe437cdbe6159d13,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#bolierxiangxing-6065e8ec286f9cbdc02d4a6de6635d00
http://edukb.org/knowledge/0.1/instance/physics#wuzhibo-8c2384f2a001bbe3a3feb97ab19ab9ee,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#bolierxiangxing-6065e8ec286f9cbdc02d4a6de6635d00
http://edukb.org/knowledge/0.1/instance/physics#-ecc61412fb3834153d19434775b2b9e2,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#chudian-5fcb172f2ec5c2905641e29d77f2ac3a
http://edukb.org/knowledge/0.1/instance/physics#danxianchudian-c9a3f63d4aad12763ead7e5710926009,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#chudian-5fcb172f2ec5c2905641e29d77f2ac3a
http://edukb.org/knowledge/0.1/instance/physics#diyachudian-3d5b2d84ea984bd65a827ff9bf75391b,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#chudian-5fcb172f2ec5c2905641e29d77f2ac3a
http://edukb.org/knowledge/0.1/instance/physics#gaoyachudian-467b0a4ad563e6a8464185d38ed5dd5a,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#chudian-5fcb172f2ec5c2905641e29d77f2ac3a
http://edukb.org/knowledge/0.1/instance/physics#gaoyadianhuchudian-e311daa6b2528b6a7ef191be0dc9ae7a,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#chudian-5fcb172f2ec5c2905641e29d77f2ac3a
http://edukb.org/knowledge/0.1/instance/physics#kuabudianyachudian-34b831ba1ebc2372646226fd5a47d111,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#chudian-5fcb172f2ec5c2905641e29d77f2ac3a
http://edukb.org/knowledge/0.1/instance/physics#shuangxianchudian-95a68dc85be97b228366af3c27a5f1c1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#chudian-5fcb172f2ec5c2905641e29d77f2ac3a
http://edukb.org/knowledge/0.1/instance/physics#-0a6e2cb18e401e001cdfb06834c64685,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#diangonglu:-0c8310ad0e769842dfb3be35dd9843fb
http://edukb.org/knowledge/0.1/instance/physics#-1c47eb6e1948410776fc0c2243ab802d,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#diangonglu:-0c8310ad0e769842dfb3be35dd9843fb
http://edukb.org/knowledge/0.1/instance/physics#-359ff44707ee33e736bb07f70cbcccff,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#diangonglu:-0c8310ad0e769842dfb3be35dd9843fb
http://edukb.org/knowledge/0.1/instance/physics#-5a0f3cb001258f7429307b436e2595ef,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#diangonglu:-0c8310ad0e769842dfb3be35dd9843fb
http://edukb.org/knowledge/0.1/instance/physics#-6590ee0b929d9138ae63746008c65d66,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#diangonglu:-0c8310ad0e769842dfb3be35dd9843fb
http://edukb.org/knowledge/0.1/instance/physics#-74b88e3d4ff0042bba8603738854bf02,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#diangonglu:-0c8310ad0e769842dfb3be35dd9843fb
http://edukb.org/knowledge/0.1/instance/physics#-7ec725c55acbd5ef1b2fec8cab36ef24,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#diangonglu:-0c8310ad0e769842dfb3be35dd9843fb
http://edukb.org/knowledge/0.1/instance/physics#-84c240ca191181481ffbcdf175f78ac8,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#diangonglu:-0c8310ad0e769842dfb3be35dd9843fb
http://edukb.org/knowledge/0.1/instance/physics#diangonglu:heanquanyongdianshenghuoyongdianchangshi-ad6aeae2a5563175821d4bc019d179d1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#diangonglu:-0c8310ad0e769842dfb3be35dd9843fb
http://edukb.org/knowledge/0.1/instance/physics#donglidianya-79c8f6e6ed1786c173e44aca90598e34,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#diangonglu:-0c8310ad0e769842dfb3be35dd9843fb
http://edukb.org/knowledge/0.1/instance/physics#jiatingdianludianya-9bcc9251937a79ec7b209005f642cf52,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#diangonglu:-0c8310ad0e769842dfb3be35dd9843fb
http://edukb.org/knowledge/0.1/instance/physics#-1b9da8c0e411ddc2c31ad15767ecf6d0,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianliuhedianlu-156299df1090057da6115ad9c00749f4
http://edukb.org/knowledge/0.1/instance/physics#-b445c6dd27cca696737c92a696dc932c,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianliuhedianlu-156299df1090057da6115ad9c00749f4
http://edukb.org/knowledge/0.1/instance/physics#bingliandianluzhongdedianliu-0c243231440019b47b3883c18ea4374f,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianliuhedianlu-156299df1090057da6115ad9c00749f4
http://edukb.org/knowledge/0.1/instance/physics#chuanbingliandianluzhongdianliudeguilu:-85cc602c112c50c65509c53ab80b32bc,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianliuhedianlu-156299df1090057da6115ad9c00749f4
http://edukb.org/knowledge/0.1/instance/physics#chuanliandianluzhongdedianliu-52bfa73c5a17a42c4c88fb32bb5b9ebf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianliuhedianlu-156299df1090057da6115ad9c00749f4
http://edukb.org/knowledge/0.1/instance/physics#daoxian-4c0dfa16f723f23e1d212c406675ef17,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianliuhedianlu-156299df1090057da6115ad9c00749f4
http://edukb.org/knowledge/0.1/instance/physics#dianliu-c25677a682e43d77e4c06818d48a4846,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianliuhedianlu-156299df1090057da6115ad9c00749f4
http://edukb.org/knowledge/0.1/instance/physics#dianlu-ff2f091946813ca5e7dc670546cf65d6,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianliuhedianlu-156299df1090057da6115ad9c00749f4
http://edukb.org/knowledge/0.1/instance/physics#dianyuan-3010710cd8f120a5e04f66a9cb92b393,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianliuhedianlu-156299df1090057da6115ad9c00749f4
http://edukb.org/knowledge/0.1/instance/physics#duanlu-69513abae3d3eb5ebb95b4550185afba,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianliuhedianlu-156299df1090057da6115ad9c00749f4
http://edukb.org/knowledge/0.1/instance/physics#kailu-52228542cab54dabc47872b7a5b024a8,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianliuhedianlu-156299df1090057da6115ad9c00749f4
http://edukb.org/knowledge/0.1/instance/physics#tonglu-235dac98c65415912c909a46fa095639,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianliuhedianlu-156299df1090057da6115ad9c00749f4
http://edukb.org/knowledge/0.1/instance/physics#-2145c6e84201ad24cefb4d66ddf2248c,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyahedianzu-3d4eb0a89ff74694d14f7c4c2041365e
http://edukb.org/knowledge/0.1/instance/physics#-6ee3b32960d4c7b1fbb492f9d861c397,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyahedianzu-3d4eb0a89ff74694d14f7c4c2041365e
http://edukb.org/knowledge/0.1/instance/physics#bianzuqi-d042900bb81aa9ea10eba8a5e4e7af6e,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyahedianzu-3d4eb0a89ff74694d14f7c4c2041365e
http://edukb.org/knowledge/0.1/instance/physics#bingliandianluzhongdedianya-2152f92191c9ceffbb84b60ac68058b2,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyahedianzu-3d4eb0a89ff74694d14f7c4c2041365e
http://edukb.org/knowledge/0.1/instance/physics#chuanbingliandianluzhongdianyadeguilu:-0c2d0c657a38bf2dce8a7a64befd2c3a,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyahedianzu-3d4eb0a89ff74694d14f7c4c2041365e
http://edukb.org/knowledge/0.1/instance/physics#chuanliandianluzhongdedianya-4a4203e760045cb777c28ddbeeea41f9,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyahedianzu-3d4eb0a89ff74694d14f7c4c2041365e
http://edukb.org/knowledge/0.1/instance/physics#-1f78ea1d977400532d3737dd91284086,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyuci-75a3049224c24cf45376e440160fb22d
http://edukb.org/knowledge/0.1/instance/physics#-a3626823315bfc778dbd4aaa9d1c4fc7,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyuci-75a3049224c24cf45376e440160fb22d
http://edukb.org/knowledge/0.1/instance/physics#-cc7403f5500fe4bd1dcb942c59507e85,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyuci-75a3049224c24cf45376e440160fb22d
http://edukb.org/knowledge/0.1/instance/physics#ciliutifadianji-558f9d220847264fb3e10b56eca7830e,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyuci-75a3049224c24cf45376e440160fb22d
http://edukb.org/knowledge/0.1/instance/physics#daidianlizizaiyunqiangcichangzhongdeyunsuyuanzhouyundong-1ab88d19cb5f9a1a9e601697d0440443,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyuci-75a3049224c24cf45376e440160fb22d
http://edukb.org/knowledge/0.1/instance/physics#daidianlizizaiyunqiangfuhechangzhongdeyundong-be21fff92e2cfa6222478c68ac97cd80,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyuci-75a3049224c24cf45376e440160fb22d
http://edukb.org/knowledge/0.1/instance/physics#dianciliuliangji-503298c2316a64e1bfd28c3532b3e3b9,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyuci-75a3049224c24cf45376e440160fb22d
http://edukb.org/knowledge/0.1/instance/physics#dianciqudong-a43ab17b4d3dd2467e5706199e9afd05,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyuci-75a3049224c24cf45376e440160fb22d
http://edukb.org/knowledge/0.1/instance/physics#diancizuni-f5ea7e37a0b1f2ddfb8c92ef9d2bd98a,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyuci-75a3049224c24cf45376e440160fb22d
http://edukb.org/knowledge/0.1/instance/physics#diandongji-c4393748e991d15ff6152b976ffdda62,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyuci-75a3049224c24cf45376e440160fb22d
http://edukb.org/knowledge/0.1/instance/physics#hugandiandongshi-01de28583f800dc3867db1f2061fb679,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyuci-75a3049224c24cf45376e440160fb22d
http://edukb.org/knowledge/0.1/instance/physics#huganxianxiang-7e70a72563e77e88d8e75625aa900f25,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyuci-75a3049224c24cf45376e440160fb22d
http://edukb.org/knowledge/0.1/instance/physics#huganxishu-deb792572c7771811321523d63443230,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyuci-75a3049224c24cf45376e440160fb22d
http://edukb.org/knowledge/0.1/instance/physics#huixuanjiasuqi-c4c5e2338c77c5dd906809aeb0997423,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyuci-75a3049224c24cf45376e440160fb22d
http://edukb.org/knowledge/0.1/instance/physics#huoerxiaoying-a865e3917b574a09d707bed7dd9aa69b,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyuci-75a3049224c24cf45376e440160fb22d
http://edukb.org/knowledge/0.1/instance/physics#woliu-a9cfc0a32bc3354f2f9aa9c4be7e74de,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyuci-75a3049224c24cf45376e440160fb22d
http://edukb.org/knowledge/0.1/instance/physics#zhipuyi-6b54d3b31567c32fe67aedf120e6f768,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyuci-75a3049224c24cf45376e440160fb22d
http://edukb.org/knowledge/0.1/instance/physics#zigandiandongshi-dd22965742bb9321106d50d58044a41e,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyuci-75a3049224c24cf45376e440160fb22d
http://edukb.org/knowledge/0.1/instance/physics#ziganxianxiang-58b13f7bd1d529e09dccc62b5f45f2f2,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyuci-75a3049224c24cf45376e440160fb22d
http://edukb.org/knowledge/0.1/instance/physics#ziganxishu-13ca83b452ff1dbc716f1621ad929e9d,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#dianyuci-75a3049224c24cf45376e440160fb22d
http://edukb.org/knowledge/0.1/instance/physics#afujiadeluochangshu-7d913141d27af5865093e4d6f169c4dc,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#fenzireyundong-c7dae285069552c2a9a34b4d4190d931
http://edukb.org/knowledge/0.1/instance/physics#bulangyundong-f9b7781265f53b6dc37e5e799eeb4731,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#fenzireyundong-c7dae285069552c2a9a34b4d4190d931
http://edukb.org/knowledge/0.1/instance/physics#fenzidaxiao-900c25cac46b5029a7ad9f6902cf29ef,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#fenzireyundong-c7dae285069552c2a9a34b4d4190d931
http://edukb.org/knowledge/0.1/instance/physics#fenzidonglilun-c9be35d43d77d796c3d729d39543cb4e,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#fenzireyundong-c7dae285069552c2a9a34b4d4190d931
http://edukb.org/knowledge/0.1/instance/physics#fenzili-bd461a0aa0038e6b7f78b275b1d0b577,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#fenzireyundong-c7dae285069552c2a9a34b4d4190d931
http://edukb.org/knowledge/0.1/instance/physics#fenzireyundong-c7dae285069552c2a9a34b4d4190d931,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#fenzireyundong-c7dae285069552c2a9a34b4d4190d931
http://edukb.org/knowledge/0.1/instance/physics#kuosanxianxiang-9db532b414cdbf49801008f7bb49e10c,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#fenzireyundong-c7dae285069552c2a9a34b4d4190d931
http://edukb.org/knowledge/0.1/instance/physics#ajimideyuanli-9148873b449a202aac5838b094703570,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#fuli-95603137008a15009750c183ae10f173
http://edukb.org/knowledge/0.1/instance/physics#chendi-d5e46513be4205f8850bd63cf777b770,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#fuli-95603137008a15009750c183ae10f173
http://edukb.org/knowledge/0.1/instance/physics#fuli-95603137008a15009750c183ae10f173,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#fuli-95603137008a15009750c183ae10f173
http://edukb.org/knowledge/0.1/instance/physics#miduji-db3eb2982343fcd0b4bdd7e277907878,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#fuli-95603137008a15009750c183ae10f173
http://edukb.org/knowledge/0.1/instance/physics#piaofu-f41b43b851cca8756d6188dcb50af651,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#fuli-95603137008a15009750c183ae10f173
http://edukb.org/knowledge/0.1/instance/physics#shangfu-b461778f5e312777c5bc73df38c930ed,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#fuli-95603137008a15009750c183ae10f173
http://edukb.org/knowledge/0.1/instance/physics#xiachen-ce9518003dfb3794074c1b0cfbeb66c2,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#fuli-95603137008a15009750c183ae10f173
http://edukb.org/knowledge/0.1/instance/physics#xuanfu-6e3be3f4a139087822454512be761bbe,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#fuli-95603137008a15009750c183ae10f173
http://edukb.org/knowledge/0.1/instance/physics#fugong-fd03fee974d4e2724af63dc0d1c1c849,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#gong-c8bcddc7a6724648007e6d772423c3b1
http://edukb.org/knowledge/0.1/instance/physics#gong-c8bcddc7a6724648007e6d772423c3b1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#gong-c8bcddc7a6724648007e6d772423c3b1
http://edukb.org/knowledge/0.1/instance/physics#gongdeyuanli-bd3b41ce1944c48b0b0fe57a3618d3d4,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#gong-c8bcddc7a6724648007e6d772423c3b1
http://edukb.org/knowledge/0.1/instance/physics#linggong-2c69a04c367bb488b805ec02e9f26ab7,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#gong-c8bcddc7a6724648007e6d772423c3b1
http://edukb.org/knowledge/0.1/instance/physics#zhenggong-bc84fbd56f15863d0fd53212038b0bd6,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#gong-c8bcddc7a6724648007e6d772423c3b1
http://edukb.org/knowledge/0.1/instance/physics#zuogong-6f11ae10a3ec4fd653a3477a4fdec806,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#gong-c8bcddc7a6724648007e6d772423c3b1
http://edukb.org/knowledge/0.1/instance/physics#guangdechuanbo-c196e9a872291f17bf5808a1a35a345a,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#guangdechuanbo-c196e9a872291f17bf5808a1a35a345a
http://edukb.org/knowledge/0.1/instance/physics#guangdezhixianchuanbo-215f2a7e91edbe9472370980dd5abe59,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#guangdechuanbo-c196e9a872291f17bf5808a1a35a345a
http://edukb.org/knowledge/0.1/instance/physics#guangxian-403acff32988019131908d4aafdfa696,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#guangdechuanbo-c196e9a872291f17bf5808a1a35a345a
http://edukb.org/knowledge/0.1/instance/physics#guangyuan-ff1d948f484deb01871dede9854a2104,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#guangdechuanbo-c196e9a872291f17bf5808a1a35a345a
http://edukb.org/knowledge/0.1/instance/physics#-1d003c7d16124777053f1e2c60d15957,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#guangdefanshe-569a01647a219fca696bfe83426ddecf
http://edukb.org/knowledge/0.1/instance/physics#guangdefanshe-569a01647a219fca696bfe83426ddecf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#guangdefanshe-569a01647a219fca696bfe83426ddecf
http://edukb.org/knowledge/0.1/instance/physics#jingmianfanshe-2259ba4dd3fd73712daab4d410e7466f,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#guangdefanshe-569a01647a219fca696bfe83426ddecf
http://edukb.org/knowledge/0.1/instance/physics#manfanshe-d9e718da69f9b36570a5bf84f8b3c853,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#guangdefanshe-569a01647a219fca696bfe83426ddecf
http://edukb.org/knowledge/0.1/instance/physics#-07e8bac9ffcf809ca527390cb0a8b6c6,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#guangdeganshe-dc84ec551b64224b4137fd59a7c03169
http://edukb.org/knowledge/0.1/instance/physics#-66f53f88aab978a213dddf2df322af5b,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#guangdeganshe-dc84ec551b64224b4137fd59a7c03169
http://edukb.org/knowledge/0.1/instance/physics#-9573d4f5d0bc2a095747a9e6c00869c7,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#guangdeganshe-dc84ec551b64224b4137fd59a7c03169
http://edukb.org/knowledge/0.1/instance/physics#-9f93aeea759e15f60d11263c6d2422ab,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#guangdeganshe-dc84ec551b64224b4137fd59a7c03169
http://edukb.org/knowledge/0.1/instance/physics#-c670dd4dc6033802045140be6317a548,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/physics#guangdeganshe-dc84ec551b64224b4137fd59a7c03169
